날짜,시간,강수,강수형태,기온,뇌전,습도,풍속,풍향,하늘상태
 format: day,hour,value location:58_125 Start : 20210601 ,,,,,,,
29,0,1.5,1,21.200001,,91,2.8,170,
29,100,0.5,0,21.799999,,88,3.1,167,
29,200,0,0,21.700001,,88,2,197,
29,300,0,0,21,,88,1.2,175,
29,400,0,0,22,,83,1.4,191,
29,500,0,0,21.700001,,83,1.4,238,
29,600,0,1,21.4,,83,1.6,208,
29,700,0.5,0,20.700001,,88,1.3,197,
29,800,0,0,20.700001,,83,2.1,318,
29,900,0,0,20.4,,83,1.4,328,
29,1000,0,0,20.5,,84,1.6,8,
29,1100,0,0,20.200001,,84,1.6,311,
29,1200,0,0,19.799999,,87,1.1,295,
29,1300,0,0,19.200001,,91,0.5,160,
29,1400,0,0,19.200001,,91,0.8,39,
29,1500,0,0,19.200001,,90,0.8,35,
29,1600,0,0,18.5,,93,1.1,69,
29,1700,0,0,18.799999,,92,1.3,318,
29,1800,0,0,18.4,,93,0.8,341,
29,1900,0,0,18.4,,92,0.6,346,
29,2000,0,0,18.299999,,92,1.1,56,
29,2100,0,0,18.299999,,90,1.8,53,
29,2200,0,0,18.799999,,86,1.7,50,
29,2300,0,0,19.4,,81,1.3,36,
30,0,0,0,20.4,,78,1.1,10,
30,100,0,0,23.200001,,68,1.2,264,
30,200,0,0,24.4,,61,1.6,76,
30,300,0,0,25.4,,53,1.4,134,
30,400,0,0,26.9,,52,2,311,
30,500,0,0,26.1,,53,1.9,307,
30,600,0,0,25.9,,50,1.7,355,
30,700,0,0,26,,54,1.4,4,
30,800,0,0,24.9,,61,1.3,327,
30,900,0,0,23.5,,68,0.6,197,
30,1000,0,0,22.299999,,74,1,171,
30,1100,0,0,21.5,,76,1.7,170,
30,1200,0,0,21,,79,0.8,209,
30,1300,0,0,20.299999,,82,1.4,158,
30,1400,0,0,19.6,,84,1.1,183,
30,1500,0,0,19.5,,86,0.7,188,
30,1600,0,0,19.200001,,87,0.5,189,
30,1700,0,0,18.5,,89,1.6,177,
30,1800,0,0,18.5,,88,0.2,205,
30,1900,0,0,18.5,,90,0.6,202,
30,2000,0,0,18.299999,,90,1.1,192,
30,2100,0,0,18.299999,,92,2.3,272,
30,2200,0,0,19.1,,84,3.1,288,
30,2300,0,0,21,,75,2.9,81,
 Start : 20211001 ,,,,,,,,,
1,0,0,0,22.6,,65,2.7,90,
1,100,0,0,24.200001,,57,2.2,66,
1,200,0,0,25.799999,,53,1.3,61,
1,300,0,0,27.5,,45,2.4,204,
1,400,0,0,27.700001,,40,2.1,247,
1,500,0,0,27.6,,40,2.8,270,
1,600,0,0,26.700001,,44,1.9,217,
1,700,0,0,25.9,,41,2,279,
1,800,0,0,23.5,,65,2.1,201,
1,900,0,0,22.6,,68,1.7,204,
1,1000,0,0,21.9,,74,2,198,
1,1100,0,0,22.1,,74,1.2,202,
1,1200,1,1,18.6,,76,3,282,
1,1300,1.5,1,18,,82,3.6,176,
1,1400,1.5,0,18.200001,,78,0.8,343,
1,1500,0,0,17.799999,,83,1.2,129,
1,1600,0,0,17.6,,84,0.7,178,
1,1700,0,0,17.9,,81,3.1,188,
1,1800,0,0,17.799999,,83,2.4,187,
1,1900,0,0,18,,84,2.6,184,
1,2000,0,0,18.200001,,85,2.3,174,
1,2100,0,0,18.299999,,86,2.3,169,
1,2200,0,0,19.799999,,79,1.1,177,
1,2300,0,0,21.1,,75,0.7,146,
2,0,0,0,22.799999,,69,1.8,184,
2,100,0,0,23.4,,64,1.3,37,
2,200,0,0,24.6,,58,1.5,238,
2,300,0,0,25.700001,,52,2.2,153,
2,400,0,0,26.1,,51,2.4,198,
2,500,0,0,26.299999,,54,1.8,206,
2,600,0,0,25.5,,52,2.2,230,
2,700,0,0,24.799999,,54,1.7,205,
2,800,0,0,23.700001,,61,1.3,225,
2,900,0,0,23,,66,1.2,180,
2,1000,0,0,22.200001,,73,1.6,207,
2,1100,0,0,21.4,,77,2.5,193,
2,1200,0,0,21.200001,,79,1.8,186,
2,1300,0,0,20.5,,81,1.5,161,
2,1400,0,0,20,,84,0.3,144,
2,1500,0,0,19.700001,,86,0.6,168,
2,1600,0,0,19.299999,,89,1,148,
2,1700,0,0,19.200001,,90,0.6,169,
2,1800,0,0,19.4,,87,0.7,12,
2,1900,0,0,19.5,,86,0.8,321,
2,2000,0,0,18.799999,,88,0.9,32,
2,2100,0,0,18.9,,86,1.9,59,
2,2200,0,0,20.299999,,78,1.4,48,
2,2300,0,0,22.9,,67,0.6,89,
3,0,0,0,25.299999,,59,2.1,156,
3,100,0,0,26.6,,53,3.4,162,
3,200,0,0,27.6,,52,2,211,
3,300,0,0,28.1,,45,3.1,173,
3,400,0,0,29.299999,,41,2.1,198,
3,500,0,0,29,,36,2.8,193,
3,600,0,0,27.5,,40,2.3,196,
3,700,0,0,26.6,,45,1.7,200,
3,800,0,0,25.5,,47,1.6,158,
3,900,0,0,24.299999,,52,1.5,138,
3,1000,0,0,23.299999,,57,1.5,150,
3,1100,0,0,23.1,,56,0.3,63,
3,1200,0,0,22.299999,,62,1.3,155,
3,1300,0,0,21.200001,,67,1.7,162,
3,1400,0,0,20.700001,,68,1,165,
3,1500,0,0,20.299999,,70,0.2,138,
3,1600,0,0,22.200001,,60,2,196,
3,1700,0,0,23.1,,54,2.5,194,
3,1800,0,0,22.9,,52,2.4,181,
3,1900,0,0,23,,55,0.7,226,
3,2000,0,0,22.5,,58,0.3,159,
3,2100,0,0,22.799999,,61,0.8,251,
3,2200,0,0,23.4,,67,3.2,167,
3,2300,0,0,23.5,,70,3.6,171,
4,0,0,0,23.6,,70,3.8,174,
4,100,0,0,24.700001,,72,4.1,181,
4,200,0,0,25,,72,3.9,187,
4,300,0,0,25.9,,73,4.3,184,
4,400,0,0,26,,73,3.2,193,
4,500,0,0,25.700001,,75,3.3,189,
4,600,0,0,25.700001,,75,3,205,
4,700,0,1,25.200001,,80,3,202,
4,800,-1,-1,-50,,-1,-1,-1,
4,900,0,0,25.200001,,77,3.5,178,
4,1000,0,0,24.9,,78,1.9,176,
4,1100,0,0,24.799999,,77,3.3,178,
4,1200,0,0,24.700001,,78,3.1,179,
4,1300,0,0,24.700001,,78,2.2,171,
4,1400,0,0,24.200001,,80,2.9,174,
4,1500,0,0,23.9,,82,2.6,180,
4,1600,0,0,23.799999,,83,3,180,
4,1700,0,0,23.6,,84,2.6,180,
4,1800,0,0,23.5,,83,3.3,180,
4,1900,0,0,23.5,,83,2,196,
4,2000,0,0,23.299999,,83,2.9,184,
4,2100,0,0,23.1,,83,2.8,168,
4,2200,0,0,23.799999,,80,2.3,179,
4,2300,0,0,24.200001,,77,3.4,190,
5,0,0,0,24.799999,,73,2.6,208,
5,100,0,0,25.9,,67,3.3,192,
5,200,0,0,26.9,,59,4.3,198,
5,300,0,0,26.700001,,58,3.9,188,
5,400,0,0,26.200001,,62,3.5,227,
5,500,0,0,27.200001,,62,2.3,193,
5,600,0,0,25.6,,65,3,196,
5,700,0,0,24.700001,,70,2.8,188,
5,800,0,0,24,,78,3.3,194,
5,900,0,0,23.5,,84,2.1,208,
5,1000,0,0,23.299999,,83,2.1,190,
5,1100,0,0,23.1,,81,1.7,203,
5,1200,0,0,23,,82,1.2,240,
5,1300,0,0,22.9,,83,1.7,179,
5,1400,0,0,22.799999,,84,1.6,207,
5,1500,0,0,22.200001,,86,1.8,222,
5,1600,0,0,21.200001,,83,1.3,300,
5,1700,0,0,20.700001,,83,1.9,278,
5,1800,0,0,19.799999,,93,1.1,25,
5,1900,0.5,1,19.4,,94,2.4,52,
5,2000,0.5,1,18.700001,,93,3.1,70,
5,2100,0.5,0,18.5,,92,2.5,59,
5,2200,0,1,18.700001,,92,2.7,55,
5,2300,0.5,1,18.6,,92,1.9,71,
6,0,0,0,18.9,,92,2.1,51,
6,100,0,0,19,,92,2.6,50,
6,200,0,0,19.299999,,92,1.9,61,
6,300,0,0,19.299999,,92,2,67,
6,400,0,0,19.9,,89,2.2,61,
6,500,0,0,20.9,,83,3.3,73,
6,600,0,0,21,,80,3.4,55,
6,700,0,0,21,,79,3.1,69,
6,800,0,0,20.200001,,81,1.4,66,
6,900,0,0,20.1,,81,1.9,49,
6,1000,0,0,20.299999,,80,2.1,59,
6,1100,0,0,19.9,,78,1.9,50,
6,1200,0,0,20,,79,3.3,51,
6,1300,0,0,20.1,,78,1.1,50,
6,1400,0,0,20.4,,78,0.7,359,
6,1500,0,0,20.799999,,77,0.7,31,
6,1600,0,0,20.6,,79,0.5,62,
6,1700,0,0,21.200001,,76,0.9,167,
6,1800,0,0,21,,77,1.7,206,
6,1900,2,1,19.200001,,93,0.4,148,
6,2000,1,0,19.1,,95,0.3,75,
6,2100,0.5,1,19.200001,,94,1,342,
6,2200,0,0,20,,91,2.1,158,
6,2300,0,0,20.4,,91,0.9,214,
7,0,0,0,21,,87,1.3,194,
7,100,0,0,20.799999,,83,2.1,320,
7,200,0,0,21.9,,74,0.7,15,
7,300,0,0,22.4,,68,1.2,236,
7,400,0,0,22.700001,,70,1.4,229,
7,500,0,0,21.799999,,71,1.6,242,
7,600,0,0,21.799999,,75,1.9,200,
7,700,0,0,21.1,,76,1.9,180,
7,800,0,0,20.4,,78,1.9,196,
7,900,0,0,19.9,,77,2,194,
7,1000,0,0,19.6,,79,1.6,197,
7,1100,0,0,19.5,,78,1.5,225,
7,1200,0,0,19.5,,77,0.7,237,
7,1300,0,0,19,,82,1,155,
7,1400,0,0,18.9,,82,1.1,166,
7,1500,0,0,18.6,,84,0.8,187,
7,1600,0,0,18.9,,83,0.1,114,
7,1700,0,0,19.1,,80,0.3,186,
7,1800,0,0,18.9,,82,0.8,161,
7,1900,0,0,18.700001,,83,0.6,166,
7,2000,0,0,19,,82,0.5,55,
7,2100,0,0,19.200001,,80,0.5,86,
7,2200,0,0,19.4,,80,1,48,
7,2300,0,0,20.1,,78,-1,-1,
8,0,0,1,20.200001,,80,0.9,164,
8,100,0.5,1,20.6,,82,0.3,295,
8,200,0.5,1,20.700001,,85,0.9,195,
8,300,0,1,20.5,,85,0.5,139,
8,400,0.5,1,20.799999,,85,1.4,277,
8,500,0.5,1,20.5,,86,0.6,68,
8,600,0,1,20.6,,89,0.5,48,
8,700,0.5,1,20.4,,89,1,47,
8,800,0,0,19.9,,91,2,71,
8,900,0,0,19.9,,90,2.3,64,
8,1000,0,0,19.9,,87,1.9,55,
8,1100,0,0,19.700001,,89,2.4,65,
8,1200,0,0,19.9,,87,2,46,
8,1300,0,0,19.799999,,88,1.3,52,
8,1400,0,0,19.799999,,87,2.1,48,
8,1500,0,0,19.9,,86,2.3,50,
8,1600,0,0,19.799999,,86,1.5,51,
8,1700,0,0,19.6,,87,2.8,48,
8,1800,0,0,19.799999,,85,2,34,
8,1900,0,0,19.700001,,84,2.6,54,
8,2000,0,0,19.6,,84,2,61,
8,2100,0,0,19.6,,84,2.6,51,
8,2200,0,0,19.9,,82,3.5,58,
8,2300,0,0,20.6,,80,1.9,54,
9,0,0,0,21.6,,76,2.6,53,
9,100,0,0,22.700001,,72,3.2,54,
9,200,0,0,23.299999,,70,2.8,50,
9,300,0,0,23.6,,69,2.6,75,
9,400,0,0,24,,69,2.5,49,
9,500,0,0,24,,69,1.5,76,
9,600,0,0,24.6,,68,3.5,70,
9,700,0,0,24.1,,71,2.8,70,
9,800,0,0,23.4,,75,2.5,56,
9,900,0,0,23,,78,2.2,56,
9,1000,0,0,22.4,,81,1.5,75,
9,1100,0,0,22.299999,,82,0.4,85,
9,1200,0,0,21.799999,,84,0.6,69,
9,1300,0,0,21.4,,87,0,76,
9,1400,0,0,21.4,,87,0.3,104,
9,1500,0,0,21.9,,85,0.2,254,
9,1600,0,0,22.6,,81,1.2,147,
9,1700,0,0,22.700001,,80,2.2,175,
9,1800,0,0,22.6,,81,2.3,172,
9,1900,0,0,22.700001,,81,2.2,174,
9,2000,0,0,22.5,,81,2.6,174,
9,2100,0,0,23.200001,,74,2,169,
9,2200,0,0,23.200001,,76,2.8,179,
9,2300,0,0,24.200001,,76,2.4,166,
10,0,0,0,24.5,,76,2.9,205,
10,100,0,0,24.9,,75,3.1,177,
10,200,0,0,25.1,,76,2.3,209,
10,300,2,1,21.799999,,91,1.9,256,
10,400,1.5,1,21.1,,94,0.8,243,
10,500,1.5,1,20.700001,,95,1.1,187,
10,600,1,1,20.1,,95,1.2,243,
10,700,0,0,20.1,,90,1.3,258,
10,800,0.5,1,18.9,,82,3,267,
10,900,0.5,0,18.6,,79,1.4,287,
10,1000,0.5,0,17.700001,,82,2.6,294,
10,1100,0,0,17,,76,2.7,290,
10,1200,0,0,16,,74,1.2,228,
10,1300,0,1,16.1,,72,1,240,
10,1400,0.5,1,15.6,,74,1.3,312,
10,1500,0,0,15.4,,69,2.9,251,
10,1600,0,0,14.7,,70,2.7,290,
10,1700,0,0,14.2,,78,1.6,310,
10,1800,0,0,14,,78,1.9,311,
10,1900,0,0,13.7,,80,0.7,312,
10,2000,0,0,13.6,,80,2.1,294,
10,2100,0,0,13.4,,79,2.1,320,
10,2200,0,0,14.1,,75,1.5,129,
10,2300,0,0,15.4,,68,2.1,100,
11,0,0,0,15.7,,61,2.1,328,
11,100,0,0,15.8,,60,1.9,25,
11,200,0,0,16.299999,,59,1.8,334,
11,300,0,0,17.1,,55,1.9,32,
11,400,0,0,17.1,,59,1.2,9,
11,500,0,0,17.5,,63,1.6,16,
11,600,0,0,18,,62,2.2,67,
11,700,0,0,17.799999,,65,2,51,
11,800,0,0,17.799999,,66,2.2,54,
11,900,0,0,17.6,,67,0.4,111,
11,1000,0,0,17.799999,,63,2,52,
11,1100,0,0,17.700001,,63,2.7,50,
11,1200,0,0,17.6,,63,2.4,58,
11,1300,0,0,17.5,,65,2.5,62,
11,1400,0,0,17.299999,,66,1.7,64,
11,1500,0,0,17,,68,2.4,59,
11,1600,0,0,17,,69,2,52,
11,1700,0,0,16.799999,,70,1.5,48,
11,1800,0,0,16.6,,72,0.8,43,
11,1900,0,0,17,,71,1.6,41,
11,2000,0,0,17.1,,70,1.1,58,
11,2100,0,0,17.4,,69,0.8,53,
11,2200,0,0,18,,66,1.8,54,
11,2300,0,0,18.5,,63,3.3,63,
12,0,0,0,19.4,,58,3.3,89,
12,100,0,0,19.299999,,57,2.9,79,
12,200,0,0,19.4,,56,2.5,97,
12,300,0,0,19.700001,,56,2.8,111,
12,400,0,0,20.200001,,54,2.7,108,
12,500,0,0,20.1,,54,3.4,111,
12,600,0,0,20.6,,53,2.5,98,
12,700,0,0,19.700001,,54,2.2,113,
12,800,0,0,19.1,,56,2.1,88,
12,900,0,0,18.700001,,58,1.8,73,
12,1000,0,0,18.5,,58,2.1,65,
12,1100,0,0,18.1,,59,0.9,93,
12,1200,0,0,17.6,,63,1.5,72,
12,1300,0,0,17.4,,65,1,81,
12,1400,0,0,17.299999,,66,1.7,79,
12,1500,0,0,16.799999,,68,1,74,
12,1600,0,0,16.5,,68,1.5,66,
12,1700,0,0,16.200001,,69,1,60,
12,1800,0,0,16.299999,,68,2,61,
12,1900,0,0,16.4,,67,1.4,52,
12,2000,0,0,16.299999,,67,1.6,57,
12,2100,0,0,16.4,,66,1.7,71,
12,2200,0,0,18,,60,2.4,71,
12,2300,0,0,19.5,,56,2.6,59,
13,0,0,0,20.4,,55,3.1,92,
13,100,0,0,21.6,,52,2.7,81,
13,200,0,0,22.6,,51,3.1,82,
13,300,0,0,23.4,,50,1.7,120,
13,400,0,0,24.9,,47,2.3,128,
13,500,0,0,23.299999,,54,2.6,176,
13,600,0,0,24.1,,53,2.4,135,
13,700,0,0,23.5,,54,2.3,148,
13,800,0,0,22.200001,,61,1.4,145,
13,900,0,0,21.6,,65,0.8,200,
13,1000,0,0,21.200001,,67,1.7,188,
13,1100,0,0,20.5,,70,1.3,204,
13,1200,0,0,20.1,,73,1.6,166,
13,1300,0,0,19.799999,,73,2.3,176,
13,1400,0,0,19.4,,75,1.8,183,
13,1500,0,0,18.9,,78,2,197,
