지형지물부호,관리번호,도로구간번호,관리기관,행정구역,연장,면적,폭원,데이터기준일자
보도포장,1496,5361,광주시,오포읍,85,269.37,3.12,2019-12-25
보도포장,1495,5400,광주시,오포읍,53.07,137.17,2.42,2019-12-25
보도포장,1494,5384,광주시,오포읍,68.15,102.56,1.44,2019-12-25
보도포장,1493,5395,광주시,오포읍,3.23,10.43,2.17,2019-12-25
보도포장,1492,5371,광주시,오포읍,1.93,2.78,1.56,2019-12-25
보도포장,1491,5390,광주시,오포읍,190.69,333.36,1.64,2019-12-25
보도포장,1490,5360,광주시,오포읍,2.14,6.25,3.36,2019-12-25
보도포장,1489,5381,광주시,오포읍,1.17,1.88,1,2019-12-25
보도포장,1488,5357,광주시,오포읍,2.13,3.85,1.99,2019-12-25
보도포장,1487,5366,광주시,오포읍,34.93,94.9,2.64,2019-12-25
보도포장,1486,5359,광주시,오포읍,2.87,9.95,3.39,2019-12-25
보도포장,1485,5330,광주시,경안동,39.74,59.52,1.48,2019-12-25
보도포장,1484,5330,광주시,경안동,30.63,50.75,1.55,2019-12-25
보도포장,1483,5330,광주시,경안동,8.62,12.8,1.52,2019-12-25
보도포장,1482,5330,광주시,경안동,23.98,34.82,1.56,2019-12-25
보도포장,1481,5330,광주시,경안동,84.98,104.4,1.46,2019-12-25
보도포장,1480,5330,광주시,경안동,75.29,108.81,1.54,2019-12-25
보도포장,1478,5330,광주시,송정동,27.14,31.28,1.16,2019-12-25
보도포장,1477,5330,광주시,송정동,21.98,32.69,1.5,2019-12-25
보도포장,1476,5330,광주시,송정동,51.43,71.84,1.33,2019-12-25
보도포장,1475,5330,광주시,송정동,52.55,80.66,1.52,2019-12-25
보도포장,1474,120668,광주시,광남동,69.75,243.16,3.49,2019-12-25
보도포장,1473,5093,광주시,광남동,73.75,232.36,3.15,2019-12-25
보도포장,1472,5186,광주시,광남동,66.26,228.66,3.45,2019-12-25
보도포장,1471,5186,광주시,광남동,67.36,204.71,3.04,2019-12-25
보도포장,1470,5222,광주시,광남동,59.87,210.66,3.52,2019-12-25
보도포장,1469,5222,광주시,광남동,59.85,197.3,3.3,2019-12-25
보도포장,1468,5222,광주시,광남동,15.11,50.86,3.37,2019-12-25
보도포장,1467,5222,광주시,광남동,4.33,20.05,4.63,2019-12-25
보도포장,1466,5222,광주시,광남동,7.22,25.02,3.47,2019-12-25
보도포장,1465,5222,광주시,광남동,58.57,203.67,3.48,2019-12-25
보도포장,1464,5222,광주시,광남동,58.61,264.92,4.52,2019-12-25
보도포장,1463,5221,광주시,광남동,61.3,181.54,2.96,2019-12-25
보도포장,1462,5081,광주시,광남동,73.45,331,4.51,2019-12-25
보도포장,1461,5081,광주시,광남동,7.67,34.41,4.49,2019-12-25
보도포장,1460,5081,광주시,광남동,74.66,336.35,4.51,2019-12-25
보도포장,1459,5229,광주시,광남동,114.46,340.74,2.98,2019-12-25
보도포장,1458,5229,광주시,광남동,31.86,139.92,4.39,2019-12-25
보도포장,1457,5229,광주시,광남동,18.85,55.38,2.94,2019-12-25
보도포장,1456,5230,광주시,광남동,29.21,85.99,2.94,2019-12-25
보도포장,1455,5229,광주시,광남동,59.19,178.8,3.02,2019-12-25
보도포장,1454,5230,광주시,광남동,46.08,137.8,2.99,2019-12-25
보도포장,1453,5141,광주시,광남동,45.57,130.89,2.87,2019-12-25
보도포장,1452,5231,광주시,광남동,7.89,23.53,2.98,2019-12-25
보도포장,1451,5141,광주시,광남동,1.16,1.01,0.87,2019-12-25
보도포장,1450,5232,광주시,광남동,19.27,57.91,3.01,2019-12-25
보도포장,1449,5141,광주시,광남동,19.58,82.33,4.2,2019-12-25
보도포장,1448,5220,광주시,광남동,6.51,18.43,2.83,2019-12-25
보도포장,1447,5220,광주시,광남동,3.64,15.37,4.22,2019-12-25
보도포장,1446,5016,광주시,광남동,73.28,216.37,2.95,2019-12-25
보도포장,1445,5016,광주시,광남동,78.51,230.47,2.94,2019-12-25
보도포장,1444,5016,광주시,광남동,60.03,204.37,3.4,2019-12-25
보도포장,1443,5016,광주시,광남동,57.8,290.64,5.03,2019-12-25
보도포장,1442,5211,광주시,광남동,55.91,185.91,3.33,2019-12-25
보도포장,1441,5211,광주시,광남동,55.51,275.67,4.97,2019-12-25
보도포장,1440,160361,광주시,광남동,82.13,264.88,3.23,2019-12-25
보도포장,1439,5210,광주시,광남동,96.76,483.98,5,2019-12-25
보도포장,1438,5210,광주시,광남동,7.04,38.37,5.45,2019-12-25
보도포장,1437,5209,광주시,광남동,22.31,87.75,3.93,2019-12-25
보도포장,1436,5209,광주시,광남동,3.39,13.39,3.95,2019-12-25
보도포장,1435,5208,광주시,광남동,47.32,188.87,3.99,2019-12-25
보도포장,1434,5208,광주시,광남동,47.39,257.32,5.43,2019-12-25
보도포장,1433,5207,광주시,광남동,51.04,203.27,3.98,2019-12-25
보도포장,1432,5207,광주시,광남동,50.54,278.56,5.51,2019-12-25
보도포장,1431,160547,광주시,광남동,26.7,117.66,4.41,2019-12-25
보도포장,1430,5139,광주시,광남동,29.14,158.01,5.42,2019-12-25
보도포장,1429,160547,광주시,광남동,5.45,16.01,2.94,2019-12-25
보도포장,1428,160369,광주시,광남동,10.52,22.71,2.16,2019-12-25
보도포장,1427,5210,광주시,광남동,78.83,310.46,3.94,2019-12-25
보도포장,1426,5098,광주시,광남동,90.26,498.12,5.52,2019-12-25
보도포장,1425,5098,광주시,광남동,4.08,18.01,4.41,2019-12-25
보도포장,1424,5187,광주시,광남동,26.09,104.95,4.02,2019-12-25
보도포장,1423,5098,광주시,광남동,3.99,17.77,4.45,2019-12-25
보도포장,1422,5098,광주시,광남동,48.7,264.15,5.42,2019-12-25
보도포장,1421,5070,광주시,광남동,48.68,195.48,4.02,2019-12-25
보도포장,1420,5070,광주시,광남동,3.02,12.15,4.02,2019-12-25
보도포장,1419,5193,광주시,광남동,3.08,16.71,5.43,2019-12-25
보도포장,1418,5193,광주시,광남동,14.79,81.71,5.52,2019-12-25
보도포장,1417,5070,광주시,광남동,14.58,58.41,4.01,2019-12-25
보도포장,1416,5193,광주시,광남동,26.72,146.14,5.47,2019-12-25
보도포장,1415,5099,광주시,광남동,26.7,106.7,4,2019-12-25
보도포장,1414,5099,광주시,광남동,3.51,13.55,3.86,2019-12-25
보도포장,1413,5194,광주시,광남동,22.4,122.85,5.48,2019-12-25
보도포장,1412,5099,광주시,광남동,3.32,12.07,3.64,2019-12-25
보도포장,1411,5099,광주시,광남동,13.41,53.14,3.96,2019-12-25
보도포장,1410,5127,광주시,광남동,13.44,74.02,5.51,2019-12-25
보도포장,1409,5127,광주시,광남동,5.05,27.76,5.5,2019-12-25
보도포장,1408,5200,광주시,광남동,5.14,20.46,3.98,2019-12-25
보도포장,1407,5204,광주시,광남동,9.11,36.69,4.03,2019-12-25
보도포장,1406,5061,광주시,광남동,40.6,159.54,3.93,2019-12-25
보도포장,1405,5204,광주시,광남동,25.63,141.51,5.52,2019-12-25
보도포장,1404,5061,광주시,광남동,2.66,6.52,2.45,2019-12-25
보도포장,1403,5204,광주시,광남동,20.48,113.43,5.54,2019-12-25
보도포장,1402,5061,광주시,광남동,1.99,4.87,2.45,2019-12-25
보도포장,1401,5050,광주시,광남동,50.47,207.61,4.11,2019-12-25
보도포장,1400,5050,광주시,광남동,47.47,259.91,5.48,2019-12-25
보도포장,1365,5141,광주시,광남동,3.69,4.82,1.31,2019-12-25
보도포장,1364,5141,광주시,광남동,133.26,271.39,2.04,2019-12-25
보도포장,1363,5149,광주시,광남동,3.81,5.87,1.54,2019-12-25
보도포장,1362,5149,광주시,광남동,3.69,5.26,1.43,2019-12-25
보도포장,1361,5153,광주시,광남동,3.47,5.23,1.51,2019-12-25
보도포장,1360,5153,광주시,광남동,3.38,5.16,1.53,2019-12-25
보도포장,1359,5157,광주시,광남동,7.94,14.88,1.87,2019-12-25
보도포장,1358,5156,광주시,광남동,18.15,36.01,1.98,2019-12-25
보도포장,1357,5156,광주시,광남동,25,46.96,1.88,2019-12-25
보도포장,1356,5153,광주시,광남동,35.27,71.99,2.04,2019-12-25
보도포장,1355,5153,광주시,광남동,37.79,74.94,1.98,2019-12-25
보도포장,1354,5153,광주시,광남동,1.49,2.17,1.46,2019-12-25
보도포장,1353,5152,광주시,광남동,14.99,29.65,1.98,2019-12-25
보도포장,1352,5152,광주시,광남동,1.42,2.16,1.52,2019-12-25
보도포장,1351,5149,광주시,광남동,101.2,213.56,2.11,2019-12-25
보도포장,1350,5149,광주시,광남동,121.33,306.72,2.53,2019-12-25
보도포장,1349,5149,광주시,광남동,1.27,1.79,1.41,2019-12-25
보도포장,1348,5148,광주시,광남동,15.51,31.4,2.02,2019-12-25
보도포장,1347,5148,광주시,광남동,1.42,1.95,1.37,2019-12-25
보도포장,1346,5148,광주시,광남동,9.86,20.45,2.07,2019-12-25
보도포장,1345,5148,광주시,광남동,10,18.47,1.85,2019-12-25
보도포장,1344,5144,광주시,광남동,3.01,6.24,2.07,2019-12-25
보도포장,1343,5144,광주시,광남동,3,6.06,2.02,2019-12-25
보도포장,1342,5144,광주시,광남동,59.19,118.43,2,2019-12-25
보도포장,1341,5142,광주시,광남동,87.37,181.04,2.07,2019-12-25
보도포장,1340,5142,광주시,광남동,22.56,44.98,1.99,2019-12-25
보도포장,1339,5142,광주시,광남동,46.62,91.82,1.97,2019-12-25
보도포장,1338,120668,광주시,광남동,134.15,272.07,2.03,2019-12-25
보도포장,1337,5093,광주시,광남동,68.62,148.33,2.16,2019-12-25
보도포장,1336,5097,광주시,광남동,3.18,12.12,3.81,2019-12-25
보도포장,1335,5097,광주시,광남동,5.61,10.54,1.88,2019-12-25
보도포장,1334,5097,광주시,광남동,60.15,235.16,3.91,2019-12-25
보도포장,1333,5091,광주시,광남동,33.19,132,3.98,2019-12-25
보도포장,1332,5091,광주시,광남동,98.93,195.16,1.97,2019-12-25
보도포장,1331,5091,광주시,광남동,76.15,304.32,4,2019-12-25
보도포장,1330,5091,광주시,광남동,82.84,165.8,2,2019-12-25
보도포장,1329,5091,광주시,광남동,73.53,230.13,3.13,2019-12-25
보도포장,1328,5091,광주시,광남동,63.14,284.17,4.5,2019-12-25
보도포장,1327,5082,광주시,광남동,4.8,21.6,4.5,2019-12-25
보도포장,1326,5082,광주시,광남동,2.91,8.5,2.92,2019-12-25
보도포장,1325,5094,광주시,광남동,8.03,36.04,4.49,2019-12-25
보도포장,1324,5094,광주시,광남동,8,23.29,2.91,2019-12-25
보도포장,1323,5094,광주시,광남동,65.79,295.02,4.48,2019-12-25
보도포장,1322,5093,광주시,광남동,133.95,401.18,2.99,2019-12-25
보도포장,1321,5093,광주시,광남동,61.31,273.13,4.45,2019-12-25
보도포장,1320,5093,광주시,광남동,5.52,30.16,5.46,2019-12-25
보도포장,1319,5093,광주시,광남동,3.84,14.43,3.76,2019-12-25
보도포장,1318,120668,광주시,광남동,1.37,3.8,2.77,2019-12-25
보도포장,1317,5098,광주시,광남동,123.57,313.15,2.53,2019-12-25
보도포장,1316,5098,광주시,광남동,123.6,320.92,2.6,2019-12-25
보도포장,1315,5018,광주시,광남동,87.16,224.73,2.58,2019-12-25
보도포장,1314,5018,광주시,광남동,93.57,249.28,2.66,2019-12-25
보도포장,1313,5100,광주시,광남동,36.13,131.45,3.64,2019-12-25
보도포장,1312,5100,광주시,광남동,36.47,89.67,2.46,2019-12-25
보도포장,1311,5121,광주시,광남동,7.23,21.93,3.03,2019-12-25
보도포장,1310,5121,광주시,광남동,23.19,66.9,2.88,2019-12-25
보도포장,1309,5118,광주시,광남동,51.3,156.05,3.04,2019-12-25
보도포장,1308,5118,광주시,광남동,51.31,153.41,2.99,2019-12-25
보도포장,1307,5115,광주시,광남동,22.68,74.66,3.29,2019-12-25
보도포장,1307,5724,광주시,오포읍,130.89,259.29,2.03,2019-12-25
보도포장,1306,5115,광주시,광남동,6.92,18.14,2.62,2019-12-25
보도포장,1306,5724,광주시,오포읍,42.54,123.51,2.97,2019-12-25
보도포장,1305,5114,광주시,광남동,32,99.4,3.11,2019-12-25
보도포장,1305,5724,광주시,오포읍,71.35,202.08,2.92,2019-12-25
보도포장,1304,5114,광주시,광남동,32.01,91.49,2.86,2019-12-25
보도포장,1304,5724,광주시,오포읍,22.69,67.71,3,2019-12-25
보도포장,1303,5101,광주시,광남동,3.68,13.28,3.61,2019-12-25
보도포장,1303,5724,광주시,오포읍,12.2,25.46,2.22,2019-12-25
보도포장,1302,5113,광주시,광남동,18.01,55.83,3.1,2019-12-25
보도포장,1301,5101,광주시,광남동,3.7,13.47,3.64,2019-12-25
보도포장,1300,5109,광주시,광남동,32.97,101.49,3.08,2019-12-25
보도포장,1299,5109,광주시,광남동,32.99,94.23,2.86,2019-12-25
보도포장,1298,5108,광주시,광남동,6.98,19.05,2.73,2019-12-25
보도포장,1297,5108,광주시,광남동,21.38,87.45,4.09,2019-12-25
보도포장,1296,5105,광주시,광남동,51.46,153.92,2.99,2019-12-25
보도포장,1295,5105,광주시,광남동,51.45,154.2,3,2019-12-25
보도포장,1294,5104,광주시,광남동,23.28,66.78,2.87,2019-12-25
보도포장,1293,5104,광주시,광남동,7.35,23.22,3.16,2019-12-25
보도포장,1292,5100,광주시,광남동,36.31,132.37,3.65,2019-12-25
보도포장,1291,5100,광주시,광남동,35.6,88.29,2.48,2019-12-25
보도포장,1290,5100,광주시,광남동,55.39,117.26,2.12,2019-12-25
보도포장,1289,5100,광주시,광남동,55.42,116.6,2.1,2019-12-25
보도포장,1288,5100,광주시,광남동,3.97,12.74,3.21,2019-12-25
보도포장,1287,5100,광주시,광남동,4.8,15.71,3.27,2019-12-25
보도포장,1286,5099,광주시,광남동,1.96,4.05,2.07,2019-12-25
보도포장,1285,5099,광주시,광남동,2.05,4.02,1.96,2019-12-25
보도포장,1284,5099,광주시,광남동,16.55,38.7,2.34,2019-12-25
보도포장,1283,5099,광주시,광남동,16.67,38.84,2.33,2019-12-25
보도포장,1282,5061,광주시,광남동,23.86,55.97,2.35,2019-12-25
보도포장,1281,5061,광주시,광남동,21.59,50.87,2.36,2019-12-25
보도포장,1280,5061,광주시,광남동,2.98,7.4,2.48,2019-12-25
보도포장,1279,5061,광주시,광남동,2.99,7.4,2.47,2019-12-25
보도포장,1278,5062,광주시,광남동,59.08,146.87,2.49,2019-12-25
보도포장,1277,5062,광주시,광남동,59.15,146.79,2.48,2019-12-25
보도포장,1276,5063,광주시,광남동,6.21,10.58,1.7,2019-12-25
보도포장,1275,5063,광주시,광남동,24.63,67.13,2.73,2019-12-25
보도포장,1274,5052,광주시,광남동,49.75,74.6,1.5,2019-12-25
보도포장,1273,5052,광주시,광남동,50.49,77.43,1.53,2019-12-25
보도포장,1272,5013,광주시,광남동,18.97,28.49,1.5,2019-12-25
보도포장,1271,5055,광주시,광남동,2.69,7.91,2.94,2019-12-25
보도포장,1270,5013,광주시,광남동,3.17,12.29,3.88,2019-12-25
보도포장,1269,5056,광주시,광남동,45.7,182.39,3.99,2019-12-25
보도포장,1268,5013,광주시,광남동,45.69,182.77,4,2019-12-25
보도포장,1267,5056,광주시,광남동,29.75,119.63,4.02,2019-12-25
보도포장,1266,4999,광주시,광남동,32.67,128.68,3.94,2019-12-25
보도포장,1265,4999,광주시,광남동,5,23.42,4.68,2019-12-25
보도포장,1264,5056,광주시,광남동,4.97,23.9,4.81,2019-12-25
보도포장,1263,5060,광주시,광남동,4.39,18.84,4.29,2019-12-25
보도포장,1262,4999,광주시,광남동,4.9,21.85,4.46,2019-12-25
보도포장,1261,5135,광주시,광남동,32.22,125.17,3.88,2019-12-25
보도포장,1260,4999,광주시,광남동,29.34,115.78,3.95,2019-12-25
보도포장,1259,5134,광주시,광남동,80.95,321.31,3.97,2019-12-25
보도포장,1258,5134,광주시,광남동,80.93,314.31,3.88,2019-12-25
보도포장,1257,5134,광주시,광남동,4.52,17.82,3.94,2019-12-25
보도포장,1256,5134,광주시,광남동,4.52,17.95,3.97,2019-12-25
보도포장,1255,5134,광주시,광남동,51.27,198.72,3.88,2019-12-25
보도포장,1254,5133,광주시,광남동,73.54,144.93,1.97,2019-12-25
보도포장,1253,5133,광주시,광남동,117.72,476.17,4.04,2019-12-25
보도포장,1252,5133,광주시,광남동,4.35,15.93,3.66,2019-12-25
보도포장,1251,5025,광주시,광남동,68.54,277.24,4.04,2019-12-25
보도포장,1250,160287,광주시,광남동,87.03,173.09,1.99,2019-12-25
보도포장,1249,5165,광주시,광남동,27.98,83.05,2.97,2019-12-25
보도포장,1248,5076,광주시,광남동,13.99,41.96,3,2019-12-25
보도포장,1247,5087,광주시,광남동,61.6,185.84,3.02,2019-12-25
보도포장,1246,5076,광주시,광남동,61.05,182.64,2.99,2019-12-25
보도포장,1245,5087,광주시,광남동,73.93,645.33,8.73,2019-12-25
보도포장,1244,5087,광주시,광남동,227.93,"1,792.83",7.87,2019-12-25
보도포장,1243,5081,광주시,광남동,209.94,"1,649.39",7.86,2019-12-25
보도포장,1242,5070,광주시,광남동,19.92,59.69,3,2019-12-25
보도포장,1241,5071,광주시,광남동,15.01,45.05,3,2019-12-25
보도포장,1240,5067,광주시,광남동,15.01,44.73,2.98,2019-12-25
보도포장,1239,5074,광주시,광남동,20,59.83,2.99,2019-12-25
보도포장,1238,5067,광주시,광남동,20,59.56,2.98,2019-12-25
보도포장,1237,5128,광주시,광남동,118.56,555.13,4.68,2019-12-25
보도포장,1236,5128,광주시,광남동,30.11,144.71,4.81,2019-12-25
보도포장,1235,5129,광주시,광남동,80.88,365.77,4.52,2019-12-25
보도포장,1234,5020,광주시,광남동,133.86,667.99,4.99,2019-12-25
보도포장,1222,5076,광주시,광남동,3.02,9,2.98,2019-12-25
보도포장,1212,5087,광주시,광남동,3.05,24.04,7.88,2019-12-25
보도포장,1204,5722,광주시,오포읍,3.57,7.84,2.4,2019-12-25
보도포장,1203,5722,광주시,오포읍,2.93,4.55,1.78,2019-12-25
보도포장,1202,5722,광주시,오포읍,4.14,9.04,2.23,2019-12-25
보도포장,1201,5722,광주시,오포읍,4.4,10.65,2.65,2019-12-25
보도포장,1184,5128,광주시,광남동,5.02,22.36,4.45,2019-12-25
보도포장,1173,5036,광주시,광남동,8.49,18.41,2.17,2019-12-25
보도포장,1172,5043,광주시,광남동,3.92,14.19,3.62,2019-12-25
보도포장,1171,5018,광주시,광남동,4.64,24.49,5.28,2019-12-25
보도포장,1168,5023,광주시,광남동,13.15,72.92,5.55,2019-12-25
보도포장,1164,5033,광주시,광남동,4.29,13.52,3.15,2019-12-25
보도포장,1162,5036,광주시,광남동,34.78,140.25,4.03,2019-12-25
보도포장,1160,5019,광주시,광남동,14.41,85.28,5.92,2019-12-25
보도포장,1159,5035,광주시,광남동,17.68,34.37,1.94,2019-12-25
보도포장,1158,5033,광주시,광남동,4.28,8.38,1.96,2019-12-25
보도포장,1157,5018,광주시,광남동,47.17,248.44,5.27,2019-12-25
보도포장,1156,5020,광주시,광남동,4.91,26.77,5.45,2019-12-25
보도포장,1155,5020,광주시,광남동,7.89,47.97,6.08,2019-12-25
보도포장,1154,5026,광주시,광남동,4.17,12.39,2.97,2019-12-25
보도포장,1153,5023,광주시,광남동,21.85,63.78,2.92,2019-12-25
보도포장,1152,5025,광주시,광남동,3.7,12.89,3.48,2019-12-25
보도포장,1151,5018,광주시,광남동,73.6,221.99,3.02,2019-12-25
보도포장,1150,5019,광주시,광남동,13.89,41.72,3,2019-12-25
보도포장,1149,5026,광주시,광남동,8.37,25.2,3.01,2019-12-25
보도포장,1148,5023,광주시,광남동,28.67,164.4,5.73,2019-12-25
보도포장,1147,5026,광주시,광남동,14.91,44.08,2.96,2019-12-25
보도포장,1146,5023,광주시,광남동,54.13,162.47,3,2019-12-25
보도포장,1145,5033,광주시,광남동,129.38,252.02,1.95,2019-12-25
보도포장,1144,160287,광주시,광남동,32.29,80.66,2.5,2019-12-25
보도포장,1143,5036,광주시,광남동,152.15,518.2,3.41,2019-12-25
보도포장,1142,160287,광주시,광남동,2.75,6.97,2.53,2019-12-25
보도포장,1141,5016,광주시,광남동,3.49,10.79,3.09,2019-12-25
보도포장,1140,5016,광주시,광남동,96.7,290.42,3,2019-12-25
보도포장,1139,5033,광주시,광남동,3.38,10.51,3.11,2019-12-25
보도포장,1138,5016,광주시,광남동,209.36,655.45,3.13,2019-12-25
보도포장,1136,5016,광주시,광남동,3.75,12.32,3.29,2019-12-25
보도포장,1135,160287,광주시,광남동,1.68,3.02,1.8,2019-12-25
보도포장,1133,5025,광주시,광남동,5.43,29.58,5.45,2019-12-25
보도포장,1131,5036,광주시,광남동,150.49,338.7,2.25,2019-12-25
보도포장,1130,5033,광주시,광남동,43.4,136.26,3.14,2019-12-25
보도포장,1129,5036,광주시,광남동,43.04,171.68,3.99,2019-12-25
보도포장,1128,5019,광주시,광남동,27.14,147.15,5.42,2019-12-25
보도포장,1126,5023,광주시,광남동,40.3,223.45,5.54,2019-12-25
보도포장,1125,5026,광주시,광남동,157.77,628.12,3.98,2019-12-25
보도포장,1123,5033,광주시,광남동,35.94,70.08,1.95,2019-12-25
보도포장,1122,5018,광주시,광남동,7.64,21.81,2.85,2019-12-25
보도포장,1120,5033,광주시,광남동,76.59,235.59,3.08,2019-12-25
보도포장,1118,5018,광주시,광남동,38.78,213.49,5.51,2019-12-25
보도포장,1116,5018,광주시,광남동,3.79,16.66,4.4,2019-12-25
보도포장,1115,5016,광주시,광남동,51.59,279.51,5.42,2019-12-25
보도포장,1114,5016,광주시,광남동,4.74,27.62,5.83,2019-12-25
보도포장,1113,5016,광주시,광남동,209.44,851.48,4.07,2019-12-25
보도포장,1111,5016,광주시,광남동,4.03,13.88,3.44,2019-12-25
보도포장,1110,5023,광주시,광남동,6.63,34.96,5.27,2019-12-25
보도포장,1109,5018,광주시,광남동,4.08,10.39,2.55,2019-12-25
보도포장,1107,5036,광주시,광남동,38.56,96.36,2.5,2019-12-25
보도포장,1106,5012,광주시,광남동,54.72,81.37,1.49,2019-12-25
보도포장,1105,5012,광주시,광남동,56.41,90.57,1.61,2019-12-25
보도포장,1104,5009,광주시,광남동,2.04,4.17,2.04,2019-12-25
보도포장,1103,5001,광주시,광남동,86.56,173.59,2.01,2019-12-25
보도포장,1102,5009,광주시,광남동,23.76,42.55,1.79,2019-12-25
보도포장,1101,5001,광주시,광남동,86.49,174.18,2.01,2019-12-25
보도포장,1100,160367,광주시,광남동,119.34,190.32,1.59,2019-12-25
보도포장,1099,4985,광주시,광남동,8.85,21.69,2.45,2019-12-25
보도포장,1098,4984,광주시,광남동,59.21,148.31,2.5,2019-12-25
보도포장,1097,4990,광주시,광남동,61.48,161.86,2.63,2019-12-25
보도포장,1096,160342,광주시,광남동,59.67,240.1,4.02,2019-12-25
보도포장,1095,4990,광주시,광남동,66.69,268.49,4.03,2019-12-25
보도포장,1094,160289,광주시,광남동,12.14,17.48,1.44,2019-12-25
보도포장,1093,160289,광주시,광남동,8.02,9,1.12,2019-12-25
보도포장,1092,4976,광주시,광남동,32.53,91.23,2.8,2019-12-25
보도포장,1091,4968,광주시,광남동,10.01,54.36,5.43,2019-12-25
보도포장,1090,4969,광주시,광남동,1.98,4.36,2.2,2019-12-25
보도포장,1089,4976,광주시,광남동,32.34,89.65,2.77,2019-12-25
보도포장,1088,5008,광주시,광남동,9.43,13.63,1.45,2019-12-25
보도포장,1087,5004,광주시,광남동,44.43,45.71,1.03,2019-12-25
보도포장,1086,5008,광주시,광남동,8.64,11.69,1.35,2019-12-25
보도포장,1085,5004,광주시,광남동,44.72,45.37,1.01,2019-12-25
보도포장,1084,4999,광주시,광남동,39.32,173.24,4.41,2019-12-25
보도포장,1083,4999,광주시,광남동,10.11,39.79,3.94,2019-12-25
보도포장,1082,5000,광주시,광남동,2.8,8.6,3.07,2019-12-25
보도포장,1081,5001,광주시,광남동,2.95,9.87,3.35,2019-12-25
보도포장,1080,5001,광주시,광남동,19.53,77.43,3.96,2019-12-25
보도포장,1079,5002,광주시,광남동,41.47,142,3.42,2019-12-25
보도포장,1078,5004,광주시,광남동,4.38,15.09,3.45,2019-12-25
보도포장,1077,5004,광주시,광남동,47.32,188.71,3.99,2019-12-25
보도포장,1076,5005,광주시,광남동,34.22,136.48,3.99,2019-12-25
보도포장,1075,4998,광주시,광남동,3.37,13.15,3.9,2019-12-25
보도포장,1074,4990,광주시,광남동,4.31,10.99,2.55,2019-12-25
보도포장,1073,4997,광주시,광남동,33.4,94.54,2.83,2019-12-25
보도포장,1072,4997,광주시,광남동,35.65,96.7,2.71,2019-12-25
보도포장,1071,4990,광주시,광남동,4.06,10.07,2.48,2019-12-25
보도포장,1070,4998,광주시,광남동,3.5,13.19,3.77,2019-12-25
보도포장,1069,5005,광주시,광남동,36.15,195.17,5.4,2019-12-25
보도포장,1068,5004,광주시,광남동,46.98,248.15,5.28,2019-12-25
보도포장,1067,5004,광주시,광남동,2.08,4.57,2.2,2019-12-25
보도포장,1066,5003,광주시,광남동,2.39,5.8,2.43,2019-12-25
보도포장,1065,5002,광주시,광남동,46.6,250.92,5.38,2019-12-25
보도포장,1064,5001,광주시,광남동,17.12,94.11,5.5,2019-12-25
보도포장,1063,5000,광주시,광남동,20.4,112.1,5.5,2019-12-25
보도포장,1062,4999,광주시,광남동,10.07,55.29,5.49,2019-12-25
보도포장,1061,4999,광주시,광남동,41.38,228.12,5.51,2019-12-25
보도포장,1060,160557,광주시,광남동,3.73,5.34,1.43,2019-12-25
보도포장,1059,4997,광주시,광남동,30.77,38.35,1.25,2019-12-25
보도포장,1058,4997,광주시,광남동,8.73,10.98,1.26,2019-12-25
보도포장,1057,160947,광주시,광남동,8.16,11.69,1.43,2019-12-25
보도포장,1056,160287,광주시,광남동,91.64,299.6,3.27,2019-12-25
보도포장,1055,4975,광주시,광남동,17.1,55.03,3.22,2019-12-25
보도포장,1054,4976,광주시,광남동,34.12,104.4,3.06,2019-12-25
보도포장,1053,4979,광주시,광남동,38.79,116.48,3,2019-12-25
보도포장,1052,4980,광주시,광남동,69.88,265.1,3.79,2019-12-25
보도포장,1051,4990,광주시,광남동,59.28,237.45,4.01,2019-12-25
보도포장,1050,4990,광주시,광남동,59.89,150.78,2.52,2019-12-25
보도포장,1049,4980,광주시,광남동,70.39,171.29,2.43,2019-12-25
보도포장,1048,4979,광주시,광남동,44.68,108.95,2.44,2019-12-25
보도포장,1047,4976,광주시,광남동,32.96,80.52,2.44,2019-12-25
보도포장,1046,4976,광주시,광남동,3,8.9,2.97,2019-12-25
보도포장,1045,4975,광주시,광남동,2.77,7.99,2.88,2019-12-25
보도포장,1044,160289,광주시,광남동,69.39,162.36,2.34,2019-12-25
보도포장,1043,160287,광주시,광남동,18.47,65.36,3.54,2019-12-25
보도포장,1042,160287,광주시,광남동,21.72,75.83,3.49,2019-12-25
보도포장,1035,160752,광주시,광남동,121.51,608.33,5.01,2019-12-25
보도포장,1034,160752,광주시,광남동,58.77,297.45,5.06,2019-12-25
보도포장,1008,4847,광주시,곤지암읍,21.66,33.29,1.56,2019-12-25
보도포장,1007,4847,광주시,곤지암읍,47.66,75.17,1.61,2019-12-25
보도포장,1006,4847,광주시,곤지암읍,64.44,104.22,1.66,2019-12-25
보도포장,1005,4847,광주시,곤지암읍,67.96,105.91,1.65,2019-12-25
보도포장,1004,4847,광주시,곤지암읍,35.26,54.64,1.58,2019-12-25
보도포장,1003,4847,광주시,곤지암읍,46.64,73.32,1.57,2019-12-25
보도포장,1002,4847,광주시,곤지암읍,48.34,72.94,1.5,2019-12-25
보도포장,1001,4847,광주시,곤지암읍,27.44,42.42,1.58,2019-12-25
보도포장,1000,4847,광주시,곤지암읍,28.93,55.01,1.93,2019-12-25
보도포장,998,4847,광주시,곤지암읍,34.44,47.81,1.48,2019-12-25
