시설물명,시설물구분,시설물소재지,시설물종류
체육관(삼척캠퍼스),건축물,강원도,다중이용건축물
제1공학관(삼척캠퍼스),건축물,강원도,다중이용건축물
제2공학관(삼척캠퍼스),건축물,강원도,다중이용건축물
학생회관(삼척캠퍼스),건축물,강원도,대형건축물
언장관(삼척캠퍼스),건축물,강원도,다중이용건축물
강의동(삼척캠퍼스),건축물,강원도,대형건축물
문화예술회관,건축물,충청북도,다중이용건축물
건곡육교,교량,전라북도,도로교량
거창박물관,건축물,경상남도,다중이용건축물
파동 대자연아파트 1차 뒤 사면,절토사면,대구광역시,기타사면
사파민원센터,건축물,경상남도,다중이용건축물
경기도의료원 의정부병원,건축물,경기도,다중이용건축물
군민회관,건축물,경상북도,다중이용건축물
태백시 평생학습관,건축물,강원도,다중이용건축물
신암보도육교,교량,서울특별시,육교
상일3교,교량,서울특별시,도로교량
성은빌 생활관,건축물,강원도,기타
본관,건축물,충청북도,다중이용건축물
성북동 330-599 석축,기타,서울특별시,기타
돈암동 산34-1(95) 석축,기타,서울특별시,기타
정릉4동 산15-19 옹벽,기타,서울특별시,기타
성북동 산25-180 옹벽,기타,서울특별시,기타
정릉3동 산1-283 옹벽,기타,서울특별시,기타
돈암동 15-10 옹벽,기타,서울특별시,기타
돈암동 산34-1(74) 석축,기타,서울특별시,기타
舊.경상북도청(본관),건축물,대구광역시,기타
舊.경북지방경찰청 본관,건축물,대구광역시,기타
경북도의회(본관),건축물,대구광역시,다중이용건축물
경상북도청 별관1(민원실),건축물,대구광역시,다중이용건축물
경상북도청 별관5(구.보건환경연구원),건축물,대구광역시,다중이용건축물
경상북도청 전산실,건축물,대구광역시,다중이용건축물
대구지방검찰청 경주지청(본관),건축물,경상북도,다중이용건축물
안동시립민속박물관,건축물,경상북도,다중이용건축물
광진구청(제1별관),건축물,서울특별시,다중이용건축물
민주평화통일자문회의사무처,건축물,서울특별시,다중이용건축물
영양군민회관,건축물,경상북도,다중이용건축물
갈월동 34-10,건축물,서울특별시,기타
한강로3가40-54(노후건물),건축물,서울특별시,기타
후암동 406-53,건축물,서울특별시,기타
서계동 223-32,건축물,서울특별시,기타
서계동 251-19,건축물,서울특별시,기타
이촌동 301-18,건축물,서울특별시,기타
서계동 33-217,건축물,서울특별시,기타
서계동 262-3,건축물,서울특별시,기타
한남동 504-1(노후건물),건축물,서울특별시,기타
구좌읍사무소,건축물,제주특별자치도,다중이용건축물
상대배수지,상하수도,경상남도,지방상수도
비봉배수지,상하수도,경상남도,지방상수도
내이제,하천,경상남도,제방
신흥제,하천,경상남도,제방
칠성제,하천,경상남도,제방
삼문제,하천,경상남도,제방
동암제,하천,경상남도,제방
활성제,하천,경상남도,제방
임천제,하천,경상남도,제방
내이배수문,하천,경상남도,수문 및 통문
삼문1배수문,하천,경상남도,수문 및 통문
내일배수문,하천,경상남도,수문 및 통문
가곡1배수문,하천,경상남도,수문 및 통문
가곡2배수문,하천,경상남도,수문 및 통문
예림배수문,하천,경상남도,수문 및 통문
대구지방검찰청 의성지청,건축물,경상북도,다중이용건축물
근로자복지관(대도관),건축물,경상북도,다중이용건축물
춘천예술마당 창작관,건축물,강원도,다중이용건축물
춘천예술마당 봄내극장,건축물,강원도,다중이용건축물
담양군청(본관),건축물,전라남도,다중이용건축물
담양군청(구보건소),건축물,전라남도,다중이용건축물
담양군청(의회),건축물,전라남도,다중이용건축물
회동마루 교사동|BU00041156,건축물,부산광역시,다중이용건축물
동일중앙초등학교 교사(본관)|BU00040621,건축물,부산광역시,다중이용건축물
동일중앙초등학교 교사 뒤편 석축,옹벽,부산광역시,건축물옹벽
길음중학교 본관동|BU00038757,건축물,서울특별시,다중이용건축물
강릉시립모루도서관 가동,건축물,강원도,다중이용건축물
기장시장,건축물,부산광역시,다중이용건축물
함평골프고등학교 휘트니스실,건축물,전라남도,다중이용건축물
성내중학교 본관동1(구관)|BU00081532,건축물,전라북도,다중이용건축물
문경유치원,건축물,경상북도,다중이용건축물
조천읍사무소,건축물,제주특별자치도,다중이용건축물
삼우중학교 교사,건축물,전라북도,다중이용건축물
신광초등학교 본관|BU00222700,건축물,서울특별시,다중이용건축물
문덕초등학교 본관교사동|BU00088013,건축물,전라남도,다중이용건축물
서울가락초등학교 교사동1|BU00223846,건축물,서울특별시,다중이용건축물
강릉소방서,건축물,강원도,다중이용건축물
옹벽(서초동산30-7),기타,서울특별시,기타
옹벽(서초동 산150-124),기타,서울특별시,기타
옹벽(반포동산56-2),기타,서울특별시,기타
비탈면(서초동 산150-124),기타,서울특별시,기타
옹벽(서초동산133-6),기타,서울특별시,기타
용산초등학교 제1동사|BU00081708,건축물,전라북도,다중이용건축물
파양초등학교 교사동,건축물,경기도,다중이용건축물
관성회관,건축물,충청북도,다중이용건축물
김포시청 본관 가동,건축물,경기도,다중이용건축물
인재숙(형설관),건축물,전라북도,다중이용건축물
곡성군청(의회동),건축물,전라남도,다중이용건축물
곡성군청사,건축물,전라남도,다중이용건축물
영춘중학교 본관교사|BU00078595,건축물,충청북도,다중이용건축물
안의면사무소,건축물,경상남도,다중이용건축물
덕구교,교량,강원도,도로교량
(구)신천교,교량,강원도,도로교량
농업기술센터,건축물,경상남도,다중이용건축물
문경시청,건축물,경상북도,다중이용건축물
의회청사,건축물,경상북도,다중이용건축물
옥계면사무소,건축물,강원도,다중이용건축물
(구)소방서,건축물,강원도,다중이용건축물
속초시청(본관),건축물,강원도,다중이용건축물
신포동행정복지센터,건축물,인천광역시,기타
민속의집,건축물,서울특별시,기타
인제읍사무소,건축물,강원도,기타
인제군 농업기술센터,건축물,강원도,다중이용건축물
상남면사무소,건축물,강원도,기타
남면사무소,건축물,강원도,다중이용건축물
서화면사무소,건축물,강원도,기타
속초시 생활체육관,건축물,강원도,다중이용건축물
명일1동주민센터,건축물,서울특별시,기타
암사1동주민센터,건축물,서울특별시,기타
남원시의회,건축물,전라북도,다중이용건축물
인제군청 청사(본관),건축물,강원도,기타
서울시의회(본관),건축물,서울특별시,다중이용건축물
서울시의회 별관,건축물,서울특별시,다중이용건축물
계화면사무소,건축물,전라북도,다중이용건축물
중앙시장,건축물,경상북도,기타
성동시장,건축물,경상북도,다중이용건축물
구 농업기술센타(제2청사),건축물,전라남도,기타
화곡동42번지옹벽,기타,서울특별시,기타
사천면사무소,건축물,강원도,다중이용건축물
옥천동사무소,건축물,강원도,다중이용건축물
강동면사무소,건축물,강원도,다중이용건축물
연곡면사무소,건축물,강원도,다중이용건축물
상봉동 481-2 돌쌓기,기타,서울특별시,기타
망우동 산52-4 석축,기타,서울특별시,기타
신정제일시장,건축물,서울특별시,다중이용건축물
군민회관,건축물,전라남도,다중이용건축물
백제문화체험박물관,건축물,충청남도,다중이용건축물
청양군노인요양원 주1동(증축동),건축물,충청남도,다중이용건축물
원덕읍 행정복지센터,건축물,강원도,다중이용건축물
하대화교,교량,강원도,도로교량
인제군 북면사무소,건축물,강원도,기타
도계읍 행정복지센터,건축물,강원도,다중이용건축물
뉴서울컨트리클럽 코스팀 장비창고,건축물,경기도,기타
뉴서울컨트리클럽 카트 보관소,건축물,경기도,기타
뉴서울컨트리클럽 클럽하우스,건축물,경기도,다중이용건축물
서울생활사박물관,건축물,서울특별시,다중이용건축물
설악정수장,상하수도,강원도,지방상수도
학사평정수장,상하수도,강원도,지방상수도
설악취수장,상하수도,강원도,지방상수도
아트캠프(대봉분교),건축물,강원도,기타
순천시청 다동,건축물,전라남도,다중이용건축물
순천시청 가동,건축물,전라남도,다중이용건축물
순천시청 나동,건축물,전라남도,다중이용건축물
홍천미술관,건축물,강원도,기타
홍천군청소년수련원,건축물,강원도,기타
